timestamp,seed,data_path,train_dataset,test_dataset,num_workers,label_path,subset_path,num_subset_within,use_flip,use_diff_aug,zca,subset,train_model,pre_data_name,distill_method,results_csv,pre_opt,pre_epoch,batch_size,pre_lr,pre_wd,pre_sch,test_algorithm,test_opt,test_epoch,test_lr,test_wd,test_batch_size,subset_frac,epc,gpu_id,result_dir,distilled_steps,use_krrst,use_random,distribution_shift,supervised_pretrain,supervised_pretrain_method,dsa_param,dsa_strategy,zca_trans,channel,num_classes,num_pretrain_classes,num_target_features,CIFAR100,CIFAR10,aircraft,cub2011,dogs,flowers,Tiny
2024-05-30 21:51:43.671989,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar100,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.2669),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,2,/home/jennyni/ssl-mtt/logged_files/CIFAR100/2024-05-29_22:12:45None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f7b47cddf30>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$12.89\scriptstyle{ \pm 0.41}$,$45.11\scriptstyle{ \pm 0.82}$,$2.70\scriptstyle{ \pm 0.19}$,$1.56\scriptstyle{ \pm 0.07}$,$2.29\scriptstyle{ \pm 0.31}$,$1.69\scriptstyle{ \pm 0.90}$,$4.36\scriptstyle{ \pm 0.28}$
2024-05-30 21:53:05.009211,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/init/cifar100/CIFAR100_2_high_loss_indices.pkl,,False,False,False,,ConvNet,cifar100,high_loss,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.05,,1,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f22b8563a90>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$19.85\scriptstyle{ \pm 0.43}$,$49.54\scriptstyle{ \pm 0.11}$,$6.07\scriptstyle{ \pm 0.87}$,$2.65\scriptstyle{ \pm 0.25}$,$3.18\scriptstyle{ \pm 0.24}$,$6.29\scriptstyle{ \pm 0.50}$,$6.97\scriptstyle{ \pm 0.26}$
2024-05-30 21:55:17.622967,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/init/cifar100/CIFAR100_2_high_loss_indices.pkl,,False,False,False,,ResNet10,cifar100,high_loss,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,1,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fdde14cb8b0>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$4.41\scriptstyle{ \pm 0.12}$,$23.68\scriptstyle{ \pm 1.03}$,$1.65\scriptstyle{ \pm 0.11}$,$0.78\scriptstyle{ \pm 0.08}$,$1.06\scriptstyle{ \pm 0.17}$,$1.57\scriptstyle{ \pm 0.41}$,$2.07\scriptstyle{ \pm 0.11}$
2024-05-30 21:57:00.643275,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,,,False,False,False,,ResNet10,cifar100,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.2669),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,2,/home/jennyni/ssl-mtt/logged_files/CIFAR100/2024-05-29_22:12:45None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f0504973100>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$6.64\scriptstyle{ \pm 0.28}$,$29.31\scriptstyle{ \pm 0.72}$,$1.78\scriptstyle{ \pm 0.13}$,$1.02\scriptstyle{ \pm 0.16}$,$1.26\scriptstyle{ \pm 0.16}$,$1.97\scriptstyle{ \pm 0.41}$,$2.19\scriptstyle{ \pm 0.17}$
2024-05-30 21:57:08.429909,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar10,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.3603),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.05,,4,/home/jennyni/ssl-mtt/logged_files/CIFAR10/2024-05-29_22:13:04None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fc0253ffa30>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$20.28\scriptstyle{ \pm 0.21}$,$54.48\scriptstyle{ \pm 0.42}$,$6.57\scriptstyle{ \pm 0.68}$,$2.12\scriptstyle{ \pm 0.07}$,$3.21\scriptstyle{ \pm 0.40}$,$5.32\scriptstyle{ \pm 0.81}$,$7.61\scriptstyle{ \pm 0.08}$
2024-05-30 21:58:00.788291,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ResNet10,cifar10,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.3603),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,4,/home/jennyni/ssl-mtt/logged_files/CIFAR10/2024-05-29_22:13:04None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f3537bb0ee0>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$4.71\scriptstyle{ \pm 0.25}$,$32.84\scriptstyle{ \pm 1.18}$,$1.60\scriptstyle{ \pm 0.17}$,$0.84\scriptstyle{ \pm 0.05}$,$1.36\scriptstyle{ \pm 0.40}$,$1.72\scriptstyle{ \pm 0.45}$,$2.37\scriptstyle{ \pm 0.14}$
2024-05-30 21:58:41.347651,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/init/cifar100/CIFAR100_2_high_loss_indices.pkl,,False,False,False,,ResNet18,cifar100,high_loss,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,1,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fca6cb70f70>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$3.74\scriptstyle{ \pm 0.30}$,$21.55\scriptstyle{ \pm 0.91}$,$1.41\scriptstyle{ \pm 0.22}$,$0.66\scriptstyle{ \pm 0.08}$,$0.98\scriptstyle{ \pm 0.24}$,$0.90\scriptstyle{ \pm 0.34}$,$1.52\scriptstyle{ \pm 0.16}$
2024-05-30 21:59:45.471419,2,/data,Tiny,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/Tiny_resnet18_target_rep_train.pt,,,False,False,False,,ResNet10,tiny,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.1016),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,6,/home/jennyni/ssl-mtt/logged_files/Tiny/2024-05-29_22:13:51None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f7920de2a40>,color_crop_cutout_flip_scale_rotate,,3,200,200,512,,,,,,,
2024-05-30 22:00:14.485246,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,,,False,False,False,,ResNet18,cifar100,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.2669),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,2,/home/jennyni/ssl-mtt/logged_files/CIFAR100/2024-05-29_22:12:45None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f6d55cd2830>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$4.98\scriptstyle{ \pm 0.52}$,$26.54\scriptstyle{ \pm 0.89}$,$1.89\scriptstyle{ \pm 0.38}$,$0.86\scriptstyle{ \pm 0.13}$,$1.24\scriptstyle{ \pm 0.19}$,$1.73\scriptstyle{ \pm 0.68}$,$1.66\scriptstyle{ \pm 0.13}$
2024-05-30 22:02:22.605972,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ResNet18,cifar10,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.3603),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,4,/home/jennyni/ssl-mtt/logged_files/CIFAR10/2024-05-29_22:13:04None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fb98ef07a60>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$3.26\scriptstyle{ \pm 0.31}$,$24.11\scriptstyle{ \pm 2.52}$,$1.83\scriptstyle{ \pm 0.10}$,$0.67\scriptstyle{ \pm 0.15}$,$1.37\scriptstyle{ \pm 0.21}$,$1.28\scriptstyle{ \pm 0.25}$,$1.35\scriptstyle{ \pm 0.04}$
2024-05-30 22:04:09.646183,2,/data,Tiny,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/Tiny_resnet18_target_rep_train.pt,,,False,False,False,,ResNet18,tiny,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.1016),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,6,/home/jennyni/ssl-mtt/logged_files/Tiny/2024-05-29_22:13:51None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f1e97bb0f40>,color_crop_cutout_flip_scale_rotate,,3,200,200,512,,,,,,,
2024-05-30 22:11:00.896478,2,/data,Tiny,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/Tiny_resnet18_target_rep_train.pt,,,False,False,False,,ConvNetD4,tiny,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.1016),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,6,/home/jennyni/ssl-mtt/logged_files/Tiny/2024-05-29_22:13:51None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f53ea1b3b20>,color_crop_cutout_flip_scale_rotate,,3,200,200,512,$6.28\scriptstyle{ \pm 0.39}$,$32.14\scriptstyle{ \pm 0.56}$,$1.98\scriptstyle{ \pm 0.11}$,$1.10\scriptstyle{ \pm 0.08}$,$1.68\scriptstyle{ \pm 0.18}$,$2.03\scriptstyle{ \pm 0.09}$,$2.31\scriptstyle{ \pm 0.08}$
2024-05-30 22:15:10.458339,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,,,False,False,False,,ResNet10,cifar100,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.2669),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,2,/home/jennyni/ssl-mtt/logged_files/CIFAR100/2024-05-29_22:12:45None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f4401936c80>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$6.52\scriptstyle{ \pm 0.60}$,$28.31\scriptstyle{ \pm 0.08}$,$1.49\scriptstyle{ \pm 0.12}$,$1.10\scriptstyle{ \pm 0.13}$,$1.18\scriptstyle{ \pm 0.16}$,$2.29\scriptstyle{ \pm 0.28}$,$2.47\scriptstyle{ \pm 0.21}$
2024-05-30 22:15:28.670118,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,/home/jennyni/ssl-mtt/init/cifar100/CIFAR100_2_high_loss_indices.pkl,,False,False,False,,ResNet10,cifar100,high_loss,mkdt_results.csv,sgd,20,256,0.1,0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,1,,1000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fb1b3e43880>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$4.68\scriptstyle{ \pm 0.34}$,$24.34\scriptstyle{ \pm 0.19}$,$1.79\scriptstyle{ \pm 0.30}$,$0.77\scriptstyle{ \pm 0.22}$,$1.03\scriptstyle{ \pm 0.18}$,$1.63\scriptstyle{ \pm 0.42}$,$1.94\scriptstyle{ \pm 0.30}$
2024-05-30 22:15:58.127889,2,/data,CIFAR10,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR10_resnet18_target_rep_train.pt,,,False,False,False,,ResNet10,cifar10,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.3603),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,4,/home/jennyni/ssl-mtt/logged_files/CIFAR10/2024-05-29_22:13:04None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f88fa55c5e0>,color_crop_cutout_flip_scale_rotate,,3,200,10,512,$4.73\scriptstyle{ \pm 0.31}$,$32.09\scriptstyle{ \pm 0.85}$,$1.96\scriptstyle{ \pm 0.18}$,$0.79\scriptstyle{ \pm 0.07}$,$1.24\scriptstyle{ \pm 0.32}$,$1.40\scriptstyle{ \pm 0.11}$,$2.31\scriptstyle{ \pm 0.22}$
2024-05-30 22:17:39.272002,2,/data,Tiny,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/Tiny_resnet18_target_rep_train.pt,,,False,False,False,,ResNet10,tiny,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.1016),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,6,/home/jennyni/ssl-mtt/logged_files/Tiny/2024-05-29_22:13:51None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fc800851360>,color_crop_cutout_flip_scale_rotate,,3,200,200,512,,,,,,,
2024-05-30 22:20:02.665372,2,/data,Tiny,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/Tiny_resnet18_target_rep_train.pt,,,False,False,False,,ConvNetD4,tiny,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.1016),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.05,,6,/home/jennyni/ssl-mtt/logged_files/Tiny/2024-05-29_22:13:51None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fe687120610>,color_crop_cutout_flip_scale_rotate,,3,200,200,512,$10.64\scriptstyle{ \pm 0.08}$,$41.01\scriptstyle{ \pm 0.72}$,$3.79\scriptstyle{ \pm 0.36}$,$1.31\scriptstyle{ \pm 0.14}$,$2.42\scriptstyle{ \pm 0.25}$,$3.44\scriptstyle{ \pm 0.38}$,$5.23\scriptstyle{ \pm 0.54}$
2024-06-08 00:15:40.728296,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar100,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.2669),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,0,/home/jennyni/ssl-mtt/logged_files/CIFAR100/2024-05-29_22:12:45None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f44ef80f8b0>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$12.35\scriptstyle{ \pm 0.37}$,$44.79\scriptstyle{ \pm 1.27}$,$2.76\scriptstyle{ \pm 0.28}$,$1.69\scriptstyle{ \pm 0.16}$,$2.23\scriptstyle{ \pm 0.24}$,$2.02\scriptstyle{ \pm 0.29}$,$4.33\scriptstyle{ \pm 0.15}$
2024-06-12 13:11:48.122417,2,/data,CIFAR100,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/CIFAR100_resnet18_target_rep_train.pt,,,False,False,False,,ConvNet,cifar100,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.2669),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,0.01,,0,/home/jennyni/ssl-mtt/logged_files/CIFAR100/2024-05-29_22:12:45None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7fdf71da9e10>,color_crop_cutout_flip_scale_rotate,,3,200,100,512,$12.60\scriptstyle{ \pm 0.20}$,$44.31\scriptstyle{ \pm 1.00}$,$2.59\scriptstyle{ \pm 0.33}$,$1.56\scriptstyle{ \pm 0.01}$,$2.34\scriptstyle{ \pm 0.37}$,$2.30\scriptstyle{ \pm 1.11}$,$4.12\scriptstyle{ \pm 0.35}$
2024-06-12 13:28:49.927788,2,/data,Tiny,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/Tiny_resnet18_target_rep_train.pt,,,False,False,False,,ConvNetD4,tiny,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.1016),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,,,0,/home/jennyni/ssl-mtt/logged_files/Tiny/2024-05-29_22:13:51None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f5e8a473850>,color_crop_cutout_flip_scale_rotate,,3,200,200,512,$15.15\scriptstyle{ \pm 0.14}$,$43.69\scriptstyle{ \pm 0.54}$,$7.91\scriptstyle{ \pm 0.09}$,$3.29\scriptstyle{ \pm 0.09}$,$4.63\scriptstyle{ \pm 0.16}$,$13.39\scriptstyle{ \pm 0.77}$,$10.37\scriptstyle{ \pm 0.62}$
2024-06-12 13:29:06.503502,2,/data,Tiny,Tiny,0,/home/jennyni/ssl-mtt/target_rep_krrst_original/Tiny_resnet18_target_rep_train.pt,,,False,False,False,,ConvNetD4,tiny,mkdt,mkdt_results.csv,sgd,20,256,tensor(0.1698),0.0001,False,linear_evaluation,sgd,50,0.05,0.0,256,,,1,/home/jennyni/ssl-mtt/logged_files/Tiny/2024-05-04_22:48:05None,5000,False,False,False,False,,<utils.ParamDiffAug object at 0x7f3f70ba72b0>,color_crop_cutout_flip_scale_rotate,,3,200,200,512,$25.21\scriptstyle{ \pm 0.19}$,$53.14\scriptstyle{ \pm 0.29}$,$13.26\scriptstyle{ \pm 0.22}$,$6.20\scriptstyle{ \pm 0.15}$,$7.47\scriptstyle{ \pm 0.31}$,$22.43\scriptstyle{ \pm 0.52}$,$18.39\scriptstyle{ \pm 0.33}$
